Gene_Name	EC18	EC19	EC38	EC54	EC63	EC64	EC65	EC7	EU18	EU19	EU38	EU54	EU63	EU64	EU65	EU7
ENSG00000207156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248898	114	85	199	101	164	147	61	184	72	69	104	106	188	124	102	156
ENSG00000212485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248890	13	142	102	38	47	74	12	94	65	57	60	183	58	53	42	121
ENSG00000248891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248895	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000248896	11	8	4	2	7	5	3	8	4	6	3	16	4	17	3	46
ENSG00000278276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150667	15	10	19	11	21	3	8	18	36	14	6	35	13	17	54	14
ENSG00000262905	45	26	21	38	30	45	21	26	37	34	56	39	28	67	35	60
ENSG00000221611	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0
ENSG00000063601	438	414	395	430	350	505	505	481	571	408	584	671	382	467	529	788
ENSG00000278274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176108	564	575	838	695	593	534	511	557	855	588	803	666	610	618	802	713
ENSG00000258591	0	0	3	0	3	2	12	1	2	3	2	2	0	2	0	8
ENSG00000259603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000095139	2570	3066	4225	3244	3105	3146	2625	3672	3914	3228	4657	4780	4012	4708	4559	4650
ENSG00000189233	90	154	190	143	274	57	112	454	4	10	4	8	2	4	7	3
ENSG00000278278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259607	188	141	242	183	188	209	191	223	690	598	550	311	354	415	761	983
ENSG00000189238	10	6	5	11	0	4	13	7	3	1	7	2	0	8	0	5
ENSG00000122585	0	0	0	0	2	0	3	0	0	0	0	10	0	0	0	0
ENSG00000122584	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28
ENSG00000176102	489	669	575	465	485	484	462	586	745	563	826	1029	554	655	504	916
ENSG00000237775	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237774	0	0	3	0	0	0	0	1	0	0	3	1	1	0	0	0
ENSG00000237773	75	70	112	100	92	47	48	88	54	57	76	42	25	125	82	38
ENSG00000237772	3	0	0	1	0	1	1	2	0	0	1	0	1	0	0	0
ENSG00000237770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160703	404	492	541	459	519	447	358	493	491	433	527	425	397	676	466	587
ENSG00000274862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259604	1	0	0	0	0	0	0	0	1	1	0	1	0	2	0	10
ENSG00000134852	936	998	1314	1049	917	1249	862	1243	1192	888	1424	1538	965	1482	942	1459
ENSG00000134853	4074	11005	13792	8289	10892	12834	6178	9347	10324	5526	10919	3052	2713	6968	4748	7061
ENSG00000134851	1465	1665	2122	1347	1878	1263	1426	1858	4309	4206	3702	2381	2765	3004	4843	2434
ENSG00000273516	5	6	6	7	5	5	2	12	5	1	4	8	3	11	4	0
ENSG00000176101	616	505	638	634	559	685	556	567	1098	660	779	608	692	811	850	924
ENSG00000115145	708	898	1006	790	804	932	735	856	1180	946	1281	1023	942	1205	1222	1240
ENSG00000274860	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000120563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274578	0	0	3	0	0	0	0	1	0	0	2	3	0	0	0	0
ENSG00000257622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178654	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215288	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000282997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282995	5	2	1	2	0	0	6	3	9	0	7	0	2	0	4	4
ENSG00000176105	726	1145	1323	870	894	1331	676	933	1685	1332	1643	1877	866	1161	1646	1702
ENSG00000215283	3	1	3	6	3	3	7	2	7	0	10	7	2	13	3	5
ENSG00000212260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242798	9	7	19	12	15	23	8	13	10	15	11	7	7	12	9	21
ENSG00000257672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069812	5	7	80	7	26	2	3	42	192	135	590	217	39	503	53	100
ENSG00000242791	1	1	1	1	6	2	2	0	1	1	3	4	1	2	0	2
ENSG00000212269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242795	0	0	0	0	0	0	1	0	1	3	2	6	1	0	2	2
ENSG00000242794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242797	39	41	39	44	54	32	30	47	94	60	177	112	55	143	55	98
ENSG00000252049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168826	99	114	115	91	118	112	112	141	138	113	135	138	117	96	80	107
ENSG00000168827	803	871	1210	987	1093	1093	897	1179	1091	811	1498	1388	886	1063	842	1157
ENSG00000168824	157	4596	1517	198	1329	1698	388	618	153	182	216	856	100	245	157	269
ENSG00000206688	0	0	0	0	1	1	1	2	0	0	1	0	0	2	0	2
ENSG00000206687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252042	1	1	1	0	5	0	1	3	1	6	10	2	5	11	0	0
ENSG00000206684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252045	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000252046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205794	1	9	7	10	9	6	5	3	2	3	4	9	5	2	6	5
ENSG00000205795	147	252	517	452	404	416	85	240	720	625	62	135	538	24	1033	31
ENSG00000188659	5	49	21	12	9	31	14	42	73	58	68	246	60	71	86	289
ENSG00000205790	348	205	250	357	329	265	336	326	411	410	423	307	368	415	286	207
ENSG00000205791	17	26	37	20	21	40	18	24	10	6	8	10	9	11	8	23
ENSG00000184100	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000114767	202	288	420	225	269	322	243	315	548	303	569	609	326	472	258	447
ENSG00000188655	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000184108	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ENSG00000280827	2	1	26	16	1	0	8	19	28	3	15	317	3	26	10	23
ENSG00000150630	548	400	311	436	396	609	319	356	400	243	411	362	122	416	430	370
ENSG00000150636	335	94	244	143	305	159	214	123	56	34	43	61	23	40	47	103
ENSG00000150637	442	157	227	253	243	109	413	274	84	71	87	56	85	69	82	66
ENSG00000259817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207480	1	1	0	0	1	1	0	4	0	0	0	0	0	2	0	0
ENSG00000207481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207484	0	0	0	0	0	0	0	1	1	0	0	0	0	6	0	1
ENSG00000007174	13	88	56	14	20	37	9	40	151	106	158	845	140	112	207	582
ENSG00000200455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007171	47	43	32	13	70	46	33	9	7	11	6	13	2	1	2	9
ENSG00000266154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277934	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000277937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215210	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000277930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277933	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000277932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205423	286	232	233	255	202	221	268	299	232	202	182	224	191	217	203	238
ENSG00000205420	0	0	176	62	31	2	0	148	17	7	50	11	3	139	130	133
ENSG00000205426	3	10	25	4	6	4	9	14	59	40	54	41	106	43	300	9
ENSG00000205424	5	0	2	0	1	0	0	1	36	13	23	4	4	19	3	18
ENSG00000161960	112	50	30	26	128	42	33	123	78	142	165	288	127	126	22	113
ENSG00000282137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113262	15	6	10	20	18	9	13	27	17	7	12	16	16	15	8	12
ENSG00000243779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243775	16	3	7	3	5	4	7	6	5	11	7	6	6	19	2	14
ENSG00000121690	113	65	119	162	147	44	66	85	12	9	11	28	14	7	18	12
ENSG00000121691	1693	2445	2482	1513	1533	2452	1473	1991	2155	1900	3008	2476	1769	1941	2251	2913
ENSG00000243770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243771	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000243772	15	36	11	6	9	2	9	3	89	82	144	108	632	31	506	12
ENSG00000113269	3966	2537	3146	4822	2901	3144	4624	3268	1917	1285	2099	1758	1479	1503	1992	1455
ENSG00000217165	41	24	52	26	30	39	50	32	109	53	110	65	77	31	114	51
ENSG00000217160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156171	1831	1194	1597	1839	1133	1324	1960	1350	965	793	1147	717	707	781	782	940
ENSG00000156170	146	208	126	120	166	166	141	174	196	187	223	242	149	226	157	357
ENSG00000156172	97	184	125	106	115	142	72	122	65	48	87	95	40	77	54	102
ENSG00000267124	158	210	238	137	191	168	179	205	222	173	196	203	170	206	208	171
ENSG00000180332	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000180336	237	208	222	280	199	242	188	202	327	202	315	319	259	274	224	261
ENSG00000254077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164871	0	0	0	1	0	0	0	0	0	0	0	0	0	5	1	6
ENSG00000254070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164879	22	131	42	71	41	110	87	73	10	10	19	29	5	38	10	65
ENSG00000254079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256218	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185674	3	6	0	3	3	0	0	2	2	3	1	10	7	5	0	4
ENSG00000183938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258943	8	6	6	1	4	5	1	3	7	2	11	8	4	6	10	4
ENSG00000258942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
ENSG00000185670	68	59	57	54	55	69	66	70	126	105	104	33	77	146	92	167
ENSG00000107581	5705	6541	8269	8013	6901	8915	5839	7549	11131	6965	11518	10828	7155	9041	9372	9610
ENSG00000249441	0	0	0	0	0	0	0	0	0	0	5	1	0	6	0	3
ENSG00000249443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249446	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000258948	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000242021	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000242020	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
ENSG00000251739	13	9	0	10	6	4	2	8	5	6	13	12	3	10	1	9
ENSG00000251738	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0
ENSG00000266150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242028	65	33	16	25	46	30	17	80	27	59	67	60	41	68	25	80
ENSG00000251733	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000251732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251730	1	0	1	0	2	1	0	0	0	2	1	0	1	0	0	0
ENSG00000143933	4643	7505	7779	5109	5631	5289	4504	4836	5751	3324	5930	6369	4558	3282	6568	4952
ENSG00000276592	0	0	0	0	0	0	0	0	0	2	0	2	2	2	0	1
ENSG00000189299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268879	0	1	4	3	4	1	0	14	0	0	0	0	0	0	1	0
ENSG00000272897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253399	2	1	0	0	1	1	0	3	1	0	1	2	2	2	0	0
ENSG00000253398	0	0	0	0	0	1	3	2	0	0	0	1	4	0	1	3
ENSG00000253397	0	2	0	0	2	1	0	0	0	1	12	0	0	4	6	0
ENSG00000253396	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000253395	2	2	1	3	2	2	1	2	0	0	0	1	0	0	0	1
ENSG00000253394	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1
ENSG00000196900	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0
ENSG00000253392	29	42	48	30	46	53	28	47	94	89	108	68	78	78	79	106
ENSG00000253391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253390	0	0	0	0	2	0	0	4	0	1	1	3	0	0	1	0
ENSG00000261630	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0
ENSG00000267121	262	47	102	113	111	24	166	236	53	72	69	78	121	61	40	42
ENSG00000183935	103	141	107	105	107	148	107	125	54	34	61	82	51	56	28	108
ENSG00000204776	0	0	0	0	0	0	0	1	1	0	0	1	3	3	3	4
ENSG00000204779	0	2	1	0	3	0	0	1	4	0	3	7	2	5	2	4
ENSG00000204778	0	0	1	9	0	0	0	0	1	0	0	0	1	1	0	0
ENSG00000262223	3	1	3	2	2	8	1	2	0	1	0	2	3	0	0	5
ENSG00000278328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141293	150	47	71	137	42	49	140	118	250	211	143	203	236	125	291	108
ENSG00000141294	33	24	43	29	34	26	16	36	197	146	220	651	155	184	233	480
ENSG00000141295	336	412	463	406	429	468	311	439	399	204	354	612	221	392	168	823
ENSG00000206844	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000221705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254444	0	0	0	0	0	2	0	1	0	0	1	1	2	0	0	1
ENSG00000221703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139194	146	128	86	65	114	114	128	163	234	209	250	240	99	164	105	128
ENSG00000206846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139190	604	231	201	304	333	314	361	411	212	207	223	240	234	296	86	259
ENSG00000008710	2476	3082	2846	2624	3945	4577	1579	3189	3629	2584	3607	2921	3210	4400	1813	3469
ENSG00000139192	798	506	907	979	657	626	685	1111	787	804	1193	751	683	644	595	752
ENSG00000139193	347	263	207	484	256	230	402	662	217	170	185	196	194	222	94	360
ENSG00000254442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234165	0	14	7	1	6	12	7	5	7	12	13	4	1	5	0	7
ENSG00000234163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182158	2420	3732	5027	3169	3778	4639	2271	3609	2779	2116	3150	4182	3411	3639	3986	3581
ENSG00000234160	21	43	31	39	27	41	22	46	80	38	68	46	48	56	44	54
ENSG00000182156	0	0	1	0	3	0	1	3	0	0	0	0	1	0	0	0
ENSG00000268066	1	0	0	1	2	2	8	1	0	0	3	1	0	2	1	4
ENSG00000225462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225465	145	216	191	117	144	138	65	183	42	24	42	13	23	60	6	76
ENSG00000182150	395	489	471	426	396	681	302	449	485	393	761	898	468	627	315	755
ENSG00000234168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229558	0	0	2	0	0	0	1	3	0	1	1	6	3	2	0	1
ENSG00000229559	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
ENSG00000259883	4	7	1	0	7	3	9	1	1	2	4	9	4	0	1	8
ENSG00000278244	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	4
ENSG00000229550	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000229551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176134	3	0	0	0	2	0	1	1	0	1	0	3	3	1	0	3
ENSG00000229554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229557	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187678	988	357	1212	727	1263	500	508	866	462	436	535	1195	433	429	654	364
ENSG00000255517	77	68	89	62	92	150	88	117	104	68	83	108	48	100	65	91
ENSG00000261588	1	0	3	0	1	0	0	0	0	2	0	1	2	3	0	1
ENSG00000118418	879	1575	1148	1035	1004	1735	842	1063	1214	875	1325	1588	1045	1338	1252	1988
ENSG00000267312	2	0	1	0	2	0	0	0	0	3	0	1	6	0	1	0
ENSG00000255516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261583	0	0	0	0	0	0	0	0	0	1	2	0	1	2	0	1
ENSG00000238012	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187672	17	88	22	12	7	62	31	25	27	35	19	35	14	9	10	6
ENSG00000261580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261587	0	0	1	0	1	1	0	0	0	3	4	0	0	0	0	0
ENSG00000261586	55	18	23	36	38	19	20	25	24	27	12	52	21	17	23	39
ENSG00000187676	249	423	338	320	381	489	266	330	208	151	186	407	225	140	195	303
ENSG00000261584	46	68	24	22	106	68	31	54	107	146	109	73	64	140	49	115
ENSG00000139223	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
ENSG00000139220	340	132	223	457	249	127	358	751	176	51	240	108	101	212	46	109
ENSG00000255514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223703	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000223702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223701	4	0	1	2	3	6	0	4	0	2	1	1	1	4	0	0
ENSG00000201598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223707	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000223705	698	543	261	296	608	317	302	684	501	563	692	676	549	810	108	1034
ENSG00000223704	22	32	13	9	50	19	7	38	14	20	21	39	20	39	4	34
ENSG00000280434	25	8	8	5	20	5	6	16	4	9	15	28	14	17	10	18
ENSG00000260182	2	0	4	3	11	0	9	12	1	0	0	0	0	2	0	0
ENSG00000163312	205	367	296	304	247	426	240	363	264	204	314	235	238	283	282	276
ENSG00000260184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260186	1	0	0	0	4	0	2	2	3	2	9	2	2	97	5	419
ENSG00000260187	0	2	2	0	2	1	5	0	0	0	0	0	0	1	0	0
ENSG00000260188	3	2	3	0	3	0	0	5	0	0	0	0	0	0	0	0
ENSG00000279635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000263565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124767	1332	2947	2439	1972	1189	2444	1327	2091	2417	2190	3224	2613	973	2019	1803	3547
ENSG00000035115	580	1121	764	547	823	1042	459	909	2068	1268	2822	1842	1054	3033	2179	4517
ENSG00000187479	334	892	1182	298	542	856	454	934	215	156	217	983	964	58	2325	58
ENSG00000279933	1411	202	392	896	625	313	1009	768	198	132	175	228	423	117	202	91
ENSG00000279932	0	0	1	0	0	0	0	2	1	6	3	1	4	4	0	0
ENSG00000279749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264750	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000264753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104892	36	116	79	49	68	51	48	98	112	123	96	120	93	132	109	93
ENSG00000264755	0	0	0	0	0	0	0	0	4	5	0	3	3	0	0	11
ENSG00000104894	1432	753	928	1470	1176	933	1304	1242	720	415	495	1018	621	390	684	469
ENSG00000104897	895	1067	1428	1032	1097	1783	808	1069	1239	969	1151	1382	816	1087	1372	1607
ENSG00000104899	1	87	2	1	5	4	5	11	4	12	6	1	5	2	0	15
ENSG00000278636	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
ENSG00000135063	41	416	50	25	43	355	91	62	441	536	473	640	383	615	315	1593
ENSG00000135069	91	114	177	93	99	79	91	255	1458	781	2659	632	999	2104	631	4729
ENSG00000275610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279522	16	26	16	23	23	24	16	23	16	40	26	24	15	18	21	24
ENSG00000153310	2083	755	1102	1512	1056	557	1801	1151	636	589	791	787	984	476	851	695
ENSG00000142910	1041	1158	1411	668	1559	2528	709	1153	1079	905	745	1040	550	937	1045	164
ENSG00000275638	50	45	27	22	23	43	31	31	34	28	32	30	25	37	32	32
ENSG00000235217	95	256	333	223	231	378	167	265	239	118	170	276	167	160	144	305
ENSG00000235214	2	0	0	2	3	1	2	2	0	0	1	0	0	0	0	2
ENSG00000235215	0	1	0	0	3	1	1	3	1	2	3	0	2	4	0	9
ENSG00000235213	0	0	5	3	0	3	1	9	0	0	1	1	0	1	1	0
ENSG00000235211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000266158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275632	2	4	0	1	8	7	4	12	14	15	13	24	8	12	8	13
ENSG00000275634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275635	0	0	0	1	1	0	0	0	1	0	0	2	1	0	1	4
ENSG00000235218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260278	1	2	0	2	3	0	0	1	1	1	0	1	1	0	2	1
ENSG00000260279	25	13	30	18	35	21	17	31	20	17	32	44	22	34	1	68
ENSG00000129810	23	33	22	11	29	14	14	15	26	24	19	265	45	42	33	221
ENSG00000260273	6	8	6	13	5	6	1	4	3	4	3	8	0	7	0	4
ENSG00000260271	1	1	3	1	0	0	0	1	0	0	1	1	0	0	0	1
ENSG00000260276	542	892	1261	813	765	659	544	772	1458	1512	1470	609	655	709	1669	497
ENSG00000260277	44	61	63	60	54	91	52	75	86	52	72	191	50	45	42	51
ENSG00000129816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222969	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000222966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222960	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000222961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000229080	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000229081	0	0	0	0	0	1	0	0	6	1	3	5	4	2	0	6
ENSG00000229086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229087	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262692	26	24	10	13	23	16	18	30	44	45	34	34	29	50	20	37
ENSG00000130005	141	230	243	202	167	297	139	291	87	50	50	246	50	48	31	185
ENSG00000229088	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000229089	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000260809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273179	84	137	203	48	258	115	68	415	273	73	99	355	259	69	39	211
ENSG00000273175	0	3	0	1	1	2	0	1	0	2	0	1	0	0	2	1
